article;name;width_mm;length_mm;dimension_unit;weight_value;weight_unit;type_code;image_path;price
ART-TR-3;"""ART-TANNER"" Заготовка для ремня R 120-38 3.8 х 120 см .";38.0;1200.0;мм;0;гр;17;ART-TR-3.jpg;343.00
STTR-1;СТРАЗА 1000шт;10.0;10.0;мм;0;гр;18;STTR-1.jpg;1605.00
STTR-2;Стразы 9 мм 150 гр;9.0;9.0;мм;0;гр;18;STTR-2.jpg;962.00
STTR-3;СТРАЗА 20SS 720шт;13.0;13.0;мм;0;гр;18;STTR-3.jpg;1506.00
STTR-4;СТРАЗА 34SS АВ 288ШТ ДМС;10.0;5.0;мм;0;гр;18;STTR-4.jpg;1307.00
STTR-5;СТРАЗЫ СВАРОВСКИ 16ММ КРИСТ .ПРИШ.;16.0;5.0;мм;0;гр;18;STTR-5.jpg;5217.00
STTR-6;СТРАЗА 10ММ КРИСТАЛ;10.0;5.0;мм;0;гр;18;STTR-6.jpg;1605.00
STTR-7;СТРАЗА 12ММ КРИСТАЛ;12.0;5.0;мм;0;гр;18;STTR-7.jpg;1705.00
STTR-8;"СТРАЗА ""ЕЖЕВИКА"" 25ММ";25.0;15.0;мм;0;гр;18;STTR-8.jpg;638.00
STTR-9;СТРАЗА 18ММ КРУГ 250ШТ/УП;18.0;10.0;мм;0;гр;18;STTR-9.jpg;673.00
STTR-10;СТРАЗА 13Х18 КАПЛЯ;13.0;18.0;мм;0;гр;18;STTR-10.jpg;531.00
STTR-11;СТРАЗА 8Х13 КАПЛЯ;8.0;13.0;мм;0;гр;18;STTR-11.jpg;796.00
STTR-12;СТРАЗА 14Х14;14.0;14.0;мм;0;гр;18;STTR-12.jpg;531.00
STTR-13;СТРАЗА 10ММ КРУГ;10.0;10.0;мм;0;гр;18;STTR-13.jpg;796.00
STTR-14;СТРАЗА 14ММ КРГУ;14.0;14.0;мм;0;гр;18;STTR-14.jpg;700.00
STTR-15;СТРАЗА 14ММ;14.0;14.0;мм;0;гр;18;STTR-15.jpg;825.00
STTR-16;СТРАЗА 15ММ КРГУ;15.0;15.0;мм;0;гр;18;STTR-16.jpg;2121.00
STTR-17;СТРАЗА 25ММ КОЛЬЦО;25.0;20.0;мм;0;гр;18;STTR-17.jpg;383.00
STTR-18;СТРАЗА 30ММ;30.0;30.0;мм;0;гр;18;STTR-18.jpg;690.00
STTR-19;СТРАЗА В МЕТ. КАПЛЯ;13.0;18.0;мм;0;гр;18;STTR-19.jpg;829.00
STTR-20;"СТРАЗА ""КАПЛЯ"" 10*14";10.0;15.0;мм;0;гр;18;STTR-20.jpg;712.00
STTR-21;"СТРАЗА ""КАПЛЯ"" 10*14 КРАСНАЯ";10.0;14.0;мм;0;гр;18;STTR-21.jpg;750.00
STTR-22;СТРАЗА 10ММ В МЕТАЛЛЕ;10.0;12.0;;0;гр;18;STTR-22.jpg;350.00
STTR-23;"СТРАЗА ""ЛИСТ"" 7*15";7.0;15.0;;0;гр;18;STTR-23.jpg;1184.00
STTR-24;"СТРАЗА ""ЛИСТ"" 6*10";6.0;10.0;;0;гр;18;STTR-24.jpg;1186.00
STTR-25;СТРАЗА 7-8ММ ПРИШИВНАЯ В ЦАПАХ;7.0;8.0;;0;гр;18;STTR-25.jpg;354.00
STTR-26;СТРАЗА 16SS КРИСТАЛЛ 1440ШТ АСФОР;16.0;10.0;;0;гр;18;STTR-26.jpg;1614.00
STTR-27;СТРАЗА 34SS АВ 288ШТ ДМС;10.0;10.0;;0;гр;18;STTR-27.jpg;711.00
STTR-28;СТРАЗА 30SS ЦВЕТНЫЕ 288ШТ ДМС;13.0;13.0;;0;гр;18;STTR-28.jpg;684.00
STTR-29;СТРАЗА 20SS КРИСТАЛЛ 1440ШТ AСФОР;20.0;20.0;;0;гр;18;STTR-29.jpg;2576.00
STTR-30;СТРАЗА 10SS ЦВЕТНЫЕ 1440ШТ/УП AСФОР;10.0;10.0;;0;гр;18;STTR-30.jpg;1514.00
STTR-31;СТРАЗА 16SS КРИСТАЛЛ 1440ШТ ДМС;16.0;16.0;;0;гр;18;STTR-31.jpg;998.00
STTR-32;СТРАЗА 16SS КРИСТАЛЛ 1440ШТ ДМС;16.0;16.0;;0;гр;18;STTR-32.jpg;1100.00
STTR-33;"СТРАЗА ASF ""КРИСТАЛЛ"" 51ММ";50.0;35.0;;0;гр;18;STTR-33.jpg;1580.00
DB3360;"Концевики ""Micron"" DB 3360 цветные";3.0;13.0;;0;гр;19;DB3360.jpg;19.00
DB4400;"Концевики ""Micron"" DB 4400 цветные";3.0;15.0;;0;гр;19;DB4400.jpg;19.00
A2266;"Концевики ""Micron"" A 2266";4.0;20.0;;0;гр;19;A2266.jpg;11.00
GB1298;"Концевики ""Micron"" GB 1298 декоративные";3.0;5.0;;0;гр;19;GB1298.jpg;41.00
GB1608;"Концевики ""Micron"" GB 1608 декоративные";2.0;7.0;;0;гр;19;GB1608.jpg;70.00
GB1611;"Концевики ""Micron"" GB 1611 декоративные";5.0;11.0;;0;гр;19;GB1611.jpg;99.00
GB1212;"Концевики ""Micron"" GB 1212 декоративные СК";3.0;7.0;;0;гр;19;GB1212.jpg;54.00
GB1211;"Концевики ""Micron"" GB 1211 декоративные СК";5.0;12.0;;0;гр;19;GB1211.jpg;60.00
GB1260;"Концевики ""Micron"" GB 1260 декоративные";2.0;7.0;;0;гр;19;GB1260.jpg;91.00
GB1610;"Концевики ""Micron"" GB 1610 декоративные СК";6.0;12.0;;0;гр;19;GB1610.jpg;59.00
GB1148;"Концевики ""Micron"" GB 1148 декоративные СК";4.0;8.0;;0;гр;19;GB1148.jpg;38.00
GB1264;"Концевики ""Micron"" GB 1264 декоративные";7.0;15.0;;0;гр;19;GB1264.jpg;100.00
GB1267;"Концевики ""Micron"" GB 1267 декоративные";7.0;11.0;;0;гр;19;GB1267.jpg;97.00
GB1183;"Концевики ""Micron"" GB 1183 декоративные СК";2.0;6.0;;0;гр;19;GB1183.jpg;42.00
GB1613;"Концевики ""Micron"" GB 1613 декоративные";4.0;13.0;;0;гр;19;GB1613.jpg;116.00
GB1268;"Концевики ""Micron"" GB 1268 декоративные";3.0;6.0;;0;гр;19;GB1268.jpg;115.00
GB1182;"Концевики ""Micron"" GB 1182 декоративные СК";3.0;8.0;;0;гр;19;GB1182.jpg;36.00
GB1609;"Концевики ""Micron"" GB 1609 декоративные";5.0;13.0;;0;гр;19;GB1609.jpg;127.00
GB1140;"Концевики ""Micron"" GB 1140 декоративные СК";1.0;12.0;;0;гр;19;GB1140.jpg;15.00
GB1295;"Концевики ""Micron"" GB 1295 декоративные СК";2.0;6.0;;0;гр;19;GB1295.jpg;39.00
GB1297;"Концевики ""Micron"" GB 1297 декоративные СК";7.0;15.0;;0;гр;19;GB1297.jpg;38.00
27106Н;Концевики 27106 Н;11.0;18.0;;0;гр;19;27106Н.jpg;3.00
A1186;"Зажимы ""Micron"" A 1186";4.0;20.0;;0;гр;20;A1186.jpg;14.00
A5562;"Зажимы ""Micron"" A 5562";3.0;14.0;;0;гр;20;A5562.jpg;14.00
A1152;"Зажимы ""Micron"" A 1152 цветные";5.0;20.0;;0;гр;20;A1152.jpg;31.00
A1182;"Зажимы ""Micron"" A 1186 цветные";4.0;20.0;;0;гр;20;A1182.jpg;31.00
DA5552;"Зажимы ""Micron"" DA 5552";3.0;24.0;;0;гр;20;DA5552.jpg;14.00
A2260;"Зажимы ""Micron"" A 2260";5.0;18.0;;0;гр;20;A2260.jpg;14.00
A1153;"Зажимы ""Micron"" A 1152";5.0;20.0;;0;гр;20;A1153.jpg;14.00
A5563;"Зажимы ""Micron"" A 5562 цветные";3.0;14.0;;0;гр;20;A5563.jpg;31.00
A1198;"Зажимы ""Micron"" A 1198";4.0;22.0;;0;гр;20;A1198.jpg;14.00
A1199;"Зажимы ""Micron"" A 1198 цветные";4.0;22.0;;0;гр;20;A1199.jpg;31.00
A1176;"Зажимы ""Micron"" A 1176";4.0;22.0;;0;гр;20;A1176.jpg;14.00
DA5553;"Зажимы ""Micron"" DA 5552 цветные";3.0;24.0;;0;гр;20;DA5553.jpg;31.00
A1177;"Зажимы ""Micron"" A 1176 цветные";4.0;22.0;;0;гр;20;A1177.jpg;31.00
GB1266;"Зажимы ""Micron"" GB 1266 со стразами для двух шнуров";2.0;20.0;;0;гр;20;GB1266.jpg;98.00
GB1262;"Зажимы ""Micron"" GB 1262 со стразами";3.0;10.0;;0;гр;20;GB1262.jpg;146.00
A1193;"Зажимы ""Micron"" A 1193";4.0;22.0;;0;гр;20;A1193.jpg;45.00
A1194;"Зажимы ""Micron"" A 1193 цветные";4.0;22.0;;0;гр;20;A1194.jpg;31.00
A2288;"Зажимы ""Micron"" A 2288 цветные СК";3.0;18.0;;0;гр;20;A2288.jpg;31.00
GB1261;"Зажимы ""Micron"" GB 1261 со стразами";3.0;7.0;;0;гр;20;GB1261.jpg;122.00
GB1265;"Зажимы ""Micron"" GB 1265 со стразами для двух шнуров";3.0;7.0;;0;гр;20;GB1265.jpg;160.00
A5560;"Зажимы ""Micron"" A 5560";4.0;22.0;;0;гр;20;A5560.jpg;14.00
A5561;"Зажимы ""Micron"" A 5560 цветные СК";1.0;14.0;;0;гр;20;A5561.jpg;31.00
GB1263;"Зажимы ""Micron"" GB 1263 со стразами";2.0;2.0;;0;гр;20;GB1263.jpg;117.00
27001СБ;Зажимы 27001 СБ;3.0;10.0;;0;гр;20;27001СБ.jpg;4.00
A2289;"Зажимы ""Micron"" A 2288";4.0;22.0;;0;гр;20;A2289.jpg;14.00
MK-04;"Фурнитура металл MK-04 Кольцо цв. ""Micron"" d внутр. 13.2 мм";1.0;13.0;;0;гр;21;MK-04.jpg;6.00
MK-09;"Фурнитура металл MK-09 Кольцо ""Micron"" d внутр. 15 мм СК под серебро";1.0;15.0;;0;гр;21;MK-09.jpg;5.00
GB1210;"Фурнитура со стразами ""Micron"" GB 1210 Кольцо d 25 мм СК";1.0;14.0;;0;гр;21;GB1210.jpg;112.00
MK-01;"Фурнитура металл MK-01 Кольцо ""Micron"" d внутр. 22 мм";1.0;22.0;;0;гр;21;MK-01.jpg;6.00
MK-05;"Фурнитура металл MK-05 Кольцо ""Micron"" d внутр. 9.6 мм";1.0;9.0;;0;гр;21;MK-05.jpg;5.00
MK-041;"Фурнитура металл MK-04 Кольцо ""Micron"" d внутр. 13.2 мм";1.0;13.0;;0;гр;21;MK-041.jpg;5.00
MK-051;"Фурнитура металл MK-05 Кольцо цв. ""Micron"" d внутр. 9.6 мм";1.0;9.0;;0;гр;21;MK-051.jpg;5.00
MK-06;"Фурнитура металл MK-06 Кольцо ""Micron"" d внутр. 6.8 мм";1.0;6.0;;0;гр;21;MK-06.jpg;5.00
MK-061;"Фурнитура металл MK-06 Кольцо цв. ""Micron"" d внутр. 6.8 мм";1.0;7.0;;0;гр;21;MK-061.jpg;5.00
MK-03;"Фурнитура металл MK-03 Кольцо ""Micron"" d внутр. 18 мм";1.0;18.0;;0;гр;21;MK-03.jpg;6.00
MK-01;"Фурнитура металл MK-01 Кольцо цв. ""Micron"" d внутр. 22 мм";1.0;18.0;;0;гр;21;MK-01.jpg;7.00
GB1137;"Фурнитура со стразами ""Micron"" GB 1137 Кольцо d 25 мм СК";1.0;25.0;;0;гр;21;GB1137.jpg;22.00
MK-02;"Фурнитура металл MK-02 Кольцо ""Micron"" d внутр. 18 мм";1.0;18.0;;0;гр;21;MK-02.jpg;6.00
MK-031;"Фурнитура металл MK-03 Кольцо цв. ""Micron"" d внутр. 18 мм";1.0;19.0;;0;гр;21;MK-031.jpg;6.00
MK-021;"Фурнитура металл MK-02 Кольцо цв. ""Micron"" d внутр. 18 мм";1.0;18.0;;0;гр;21;MK-021.jpg;6.00
MK-07;"Фурнитура металл MK-07 Кольцо цв. ""Micron"" d внутр. 5.8 мм";1.0;6.0;;0;гр;21;MK-07.jpg;4.00
GB1112;"Фурнитура металл GB 1112 Кольцо ""Micron"" d внутр. 60 мм СК";1.0;60.0;;0;гр;21;GB1112.jpg;210.00
GB1209;"Фурнитура со стразами ""Micron"" GB 1209 Кольцо d 30 мм СК";1.0;30.0;;0;гр;21;GB1209.jpg;112.00
MP045;"""Micron"" MP 045 Кольцо d 40 мм СК";1.0;40.0;;0;гр;21;MP045.jpg;81.00
GB1207;"Фурнитура со стразами ""Micron"" GB 1207 Кольцо d 40 мм СК";1.0;40.0;;0;гр;21;GB1207.jpg;153.00
GB1205;"Фурнитура со стразами ""Micron"" GB 1205 Кольцо d 50 мм СК";1.0;50.0;;0;гр;21;GB1205.jpg;159.00
MK-053;"Фурнитура металл MK-05 Кольцо цв. ""ассорти"" ""Micron"" d внутр. 9.6 мм 75 шт голубой/зеленый/розовый";1.0;10.0;;0;гр;21;MK-053.jpg;147.00
MK-063;"Фурнитура металл MK-06 Кольцо цв. ""ассорти"" ""Micron"" d внутр. 6.8 мм 75 шт голубой/зеленый/розовый";1.0;7.0;;0;гр;21;MK-063.jpg;140.00
B-10;"Бретели для бюстгальтеров ""Gamma"" B-10 в блистере 10 мм прозрачный";5.0;10.0;;0;гр;13;B-10.jpg;107.00
ZB25-13;"Застежки для бюстгальтеров ""TORIONI"" ZB25-13 25 мм СК";5.0;25.0;;0;гр;13;ZB25-13.jpg;8.00
ZP-13;"Застежки для бюстгальтеров ""TORIONI"" ZP-13 ч/б 13 мм";5.0;13.0;;0;гр;13;ZP-13.jpg;8.00
ZP-11;"Застежки для бюстгальтеров ""TORIONI"" ZP-11 цветные 11 мм";5.0;11.0;;0;гр;13;ZP-11.jpg;8.00
ZP-111;"Застежки для бюстгальтеров ""TORIONI"" ZP-11 ч/б 11 мм";5.0;11.0;;0;гр;13;ZP-111.jpg;8.00
RP01-10;"Фурнитура для бюстгальтеров ""TORIONI"" RP01-10 регулятор ленты цветные d 10 мм";5.0;10.0;;0;гр;22;RP01-10.jpg;3.00
ZP-09;"Застежки для бюстгальтеров ""TORIONI"" ZP-09 ч/б 9 мм";5.0;9.0;;0;гр;13;ZP-09.jpg;8.00
ZP-091;"Застежки для бюстгальтеров ""TORIONI"" ZP-03 пластик 15 мм";5.0;15.0;;0;гр;13;ZP-091.jpg;10.00
RP01-18;"Фурнитура для бюстгальтеров ""TORIONI"" RP01-18 регулятор ленты ч/б d 18 мм";5.0;18.0;;0;гр;22;RP01-18.jpg;3.00
ZP-112;"Застежки для бюстгальтеров ""TORIONI"" ZP-11 цветные 11 мм";5.0;11.0;;0;гр;13;ZP-112.jpg;8.00
ZP-092;"Застежки для бюстгальтеров ""TORIONI"" ZP-09 9 мм прозрачный";5.0;9.0;;0;гр;13;ZP-092.jpg;10.00
RP02-10;"Фурнитура для бюстгальтеров ""TORIONI"" RP02-10 регулятор ленты цветные d 10 мм";5.0;10.0;;0;гр;22;RP02-10.jpg;3.00
ZP-01;"Застежки для бюстгальтеров ""TORIONI"" ZP-01 пластик 20 мм";5.0;20.0;;0;гр;13;ZP-01.jpg;20.00
RP02-101;"Фурнитура для бюстгальтеров ""TORIONI"" RP02-10 регулятор ленты ч/б d 10 мм";5.0;10.0;;0;гр;22;RP02-101.jpg;3.00
ZP-114;"Застежки для бюстгальтеров ""TORIONI"" ZP-11 11 мм СК прозрачный";5.0;10.0;;0;гр;13;ZP-114.jpg;11.00
ZP-02;"Застежки для бюстгальтеров ""TORIONI"" ZP-02 пластик 9 мм";5.0;9.0;;0;гр;13;ZP-02.jpg;9.00
BR-1020;"Бретели для бюстгальтеров ""Gamma"" BR-1020 в блистере 10 мм СК";5.0;10.0;;0;гр;23;BR-1020.jpg;62.00
BR-1015;"Бретели для бюстгальтеров ""Gamma"" BR-1015 в блистере 10 мм СК";5.0;10.0;;0;гр;23;BR-1015.jpg;62.00
BR-1018;"Бретели для бюстгальтеров ""Gamma"" BR-1018 в блистере 10 мм СК";5.0;10.0;;0;гр;23;BR-1018.jpg;43.00
BR-1025;"Бретели для бюстгальтеров ""Gamma"" BR-1025 в блистере 10 мм СК";5.0;10.0;;0;гр;23;BR-1025.jpg;62.00
ZP-04;"Застежки для бюстгальтеров ""TORIONI"" ZP-04 пластик 18 мм";5.0;18.0;;0;гр;13;ZP-04.jpg;17.00
BR-1038;"Бретели для бюстгальтеров ""Gamma"" BR-1038 в блистере 10 мм СК";5.0;10.0;;0;гр;23;BR-1038.jpg;62.00
ZP-133;"Застежки для бюстгальтеров ""TORIONI"" ZP-13 ч/б 13 мм";5.0;13.0;;0;гр;13;ZP-133.jpg;8.00
B-15;"Бретели для бюстгальтеров ""Gamma"" B-15 15 мм прозрачный";5.0;15.0;;0;гр;23;B-15.jpg;78.00
BR-1023 ;"Бретели для бюстгальтеров ""Gamma"" BR-1023 в блистере 10 мм СК";5.0;10.0;;0;гр;23;BR-1023 .jpg;25.00
ZPT-01;"Фурнитура для бюстгальтеров ""TORIONI"" ZPT-01 застежка для чулок 10 мм";5.0;10.0;;0;гр;22;ZPT-01.jpg;17.00
BR-1036 ;"Бретели для бюстгальтеров ""Gamma"" BR-1036 в блистере 10 мм СК";5.0;10.0;;0;гр;23;BR-1036 .jpg;62.00
BR-1001;"Бретели для бюстгальтеров ""Gamma"" BR-1001 в блистере 10 мм СК";5.0;10.0;;0;гр;23;BR-1001.jpg;62.00
BR-1039;"Бретели для бюстгальтеров ""Gamma"" BR-1039 в блистере 10 мм СК";5.0;10.0;;0;гр;23;BR-1039.jpg;62.00
BR-1014;"Бретели для бюстгальтеров ""Gamma"" BR-1014 в блистере 10 мм СК";5.0;10.0;;0;гр;23;BR-1014.jpg;43.00
ZPT-02;"Фурнитура для бюстгальтеров ""TORIONI"" ZPT-02 застежка для бретелей 12 мм";5.0;12.0;;0;гр;22;ZPT-02.jpg;14.00
BR-1009 ;"Бретели для бюстгальтеров ""Gamma"" BR-1009 в блистере 10 мм СК";5.0;10.0;;0;гр;23;BR-1009 .jpg;43.00
KKP-05;"Фурнитура для бюстгальтеров ""TORIONI"" KKP-05 косточки для корсета 5 мм 250 мм пластик";5.0;250.0;;0;гр;22;KKP-05.jpg;8.00
BR-1034;"Бретели для бюстгальтеров ""Gamma"" BR-1034 в блистере 10 мм СК";5.0;10.0;;0;гр;23;BR-1034.jpg;62.00
BR-1026;"Бретели для бюстгальтеров ""Gamma"" BR-1026 в блистере 10 мм СК";5.0;10.0;;0;гр;23;BR-1026.jpg;62.00
BR-1030;"Бретели для бюстгальтеров ""Gamma"" BR-1030 в блистере 10 мм СК";5.0;10.0;;0;гр;23;BR-1030.jpg;62.00
ZP-0923;"Застежки для бюстгальтеров ""TORIONI"" ZP-09 ч/б 9 мм СК черный";5.0;9.0;;0;гр;13;ZP-0923.jpg;6.00
BR-1037;"Бретели для бюстгальтеров ""Gamma"" BR-1037 в блистере 10 мм СК";5.0;10.0;;0;гр;23;BR-1037.jpg;62.00
KKP-0515;"Фурнитура для бюстгальтеров ""TORIONI"" KKP-05 косточки для корсета 5 мм 300 мм пластик";5.0;300.0;;0;гр;22;KKP-0515.jpg;9.00
KKP-06;"Фурнитура для бюстгальтеров ""TORIONI"" KKP-06 косточки для корсета 6 мм 250 мм СК пластик";5.0;250.0;;0;гр;22;KKP-06.jpg;5.00
ZBL-09;"Застежки для бюстгальтеров ""TORIONI"" на ленте ZBL 27 мм";5.0;27.0;;0;гр;13;ZBL-09.jpg;1.56
BR-1028;"Бретели для бюстгальтеров ""Gamma"" BR-1028 в блистере 10 мм СК";5.0;10.0;;0;гр;23;BR-1028.jpg;62.00
RP02-22;"Фурнитура для бюстгальтеров ""BLITZ"" RP02-22 регулятор ленты ч/б d 22 мм";5.0;22.0;;0;гр;22;RP02-22.jpg;4.00
ZB25-136;"Застежки для бюстгальтеров ""BLITZ"" ZB25-13 25 мм";5.0;25.0;;0;гр;13;ZB25-136.jpg;9.00
ZB32-22;"Застежки для бюстгальтеров ""BLITZ"" ZB32-22 32 мм";5.0;32.0;;0;гр;13;ZB32-22.jpg;15.00
CP01-14;"Фурнитура для бюстгальтеров ""BLITZ"" CP01-14 кольцо d 14 мм прозрачный";5.0;14.0;;0;гр;22;CP01-14.jpg;21.00
ZB45-32;"Застежки для бюстгальтеров ""BLITZ"" ZB45-32 цветные 45 мм №004 бежевый";5.0;45.0;;0;гр;13;ZB45-32.jpg;21.00
BD-02 ;"Бретели для бюстгальтеров ""TORIONI"" BD-02 подарочная упаковка СК";5.0;11.0;;0;гр;23;BD-02 .jpg;850.00
ZB25-1324;"Застежки для бюстгальтеров ""BLITZ"" ZB25-13 цветные 25 мм №004 бежевый";5.0;25.0;;0;гр;13;ZB25-1324.jpg;30.00
RP02-222;"Фурнитура для бюстгальтеров ""BLITZ"" RP02-22 регулятор ленты d 22 мм прозрачный";5.0;22.0;;0;гр;22;RP02-222.jpg;4.00
CP02-13;"Фурнитура для бюстгальтеров ""TORIONI"" CP02-13 кольцо d 13 мм прозрачный";5.0;13.0;;0;гр;22;CP02-13.jpg;4.00
CP01-142;"Фурнитура для бюстгальтеров ""BLITZ"" CP01-14 кольцо ч/б d 14 мм";5.0;14.0;;0;гр;22;CP01-142.jpg;3.00
ZB25-12;"Застежки для бюстгальтеров ""BLITZ"" ZB25-12 25 мм";5.0;25.0;;0;гр;13;ZB25-12.jpg;9.00
RP02-13;"Фурнитура для бюстгальтеров ""BLITZ"" RP02-13 регулятор ленты ч/б d 13 мм";5.0;13.0;;0;гр;22;RP02-13.jpg;3.00
RP02-106;"Фурнитура для бюстгальтеров ""BLITZ"" RP02-10 регулятор ленты ч/б d 10 мм";5.0;10.0;;0;гр;13;RP02-106.jpg;3.00
BD-04;"Бретели для бюстгальтеров ""TORIONI"" BD-04 подарочная упаковка СК";5.0;13.0;;0;гр;23;BD-04.jpg;831.00
BD-05;"Бретели для бюстгальтеров ""TORIONI"" BD-05 подарочная упаковка СК";5.0;42.0;;0;гр;23;BD-05.jpg;1186.00
HP-184;"Фурнитура для бюстгальтеров ""BLITZ"" HP-18 крючки ч/б 18 мм";5.0;18.0;;0;гр;22;HP-184.jpg;4.00
KKM-04;"Фурнитура для бюстгальтеров ""BLITZ"" KKM-04 косточки для корсета 4 мм 300 мм металл";5.0;300.0;;0;гр;22;KKM-04.jpg;27.00
KKM-041;"Фурнитура для бюстгальтеров ""BLITZ"" KKM-04 косточки для корсета 4 мм 200 мм металл";5.0;200.0;;0;гр;22;KKM-041.jpg;19.00
KKM-042;"Фурнитура для бюстгальтеров ""BLITZ"" KKM-04 косточки для корсета 4 мм 150 мм металл";5.0;150.0;;0;гр;22;KKM-042.jpg;15.00
KB7-12;"Фурнитура для бюстгальтеров ""BLITZ"" KB7-12 косточки (пара) металл плоские";5.0;12.0;;0;гр;22;KB7-12.jpg;17.00
KKP-063;"Фурнитура для бюстгальтеров ""TORIONI"" KKP-06 косточки для корсета 6 мм 300 мм СК пластик";5.0;300.0;;0;гр;22;KKP-063.jpg;6.00
 B-1512;"Бретели для бюстгальтеров ""Gamma"" B-15 в блистере 15 мм прозрачный";5.0;15.0;;0;гр;23; B-1512.jpg;116.00
BM-0614;"Бретели для бюстгальтеров ""Gamma"" BM-06 в блистере 6 мм прозрачный";5.0;6.0;;0;гр;23;BM-0614.jpg;103.00
BM-15;"Бретели для бюстгальтеров ""Gamma"" BM-15 в блистере 15 мм прозрачный";5.0;15.0;;0;гр;23;BM-15.jpg;121.00
B-06;"Бретели для бюстгальтеров ""Gamma"" B-06 в блистере 6 мм прозрачный";5.0;6.0;;0;гр;23;B-06.jpg;98.00
BT037;"Застежки для бюстгальтеров ""TORIONI"" BT037 25 х 12 мм СК";5.0;12.0;;0;гр;13;BT037.jpg;38.00
BT041;"Застежки для бюстгальтеров ""TORIONI"" BT041 16 х 13 мм СК";5.0;13.0;;0;гр;13;BT041.jpg;39.00
BT039;"Застежки для бюстгальтеров ""TORIONI"" BT039 27 х 14 мм СК";5.0;14.0;;0;гр;13;BT039.jpg;39.00
BT036;"Застежки для бюстгальтеров ""TORIONI"" BT036 металл 24 х 13 мм СК";5.0;13.0;;0;гр;13;BT036.jpg;38.00
BT038 ;"Застежки для бюстгальтеров ""TORIONI"" BT038 25 х 12 мм СК";5.0;12.0;;0;гр;13;BT038 .jpg;37.00
BR-1006;"Бретели для бюстгальтеров ""Gamma"" BR-1006 в блистере 10 мм СК";5.0;10.0;;0;гр;23;BR-1006.jpg;62.00
CP01-1432;"Фурнитура для бюстгальтеров ""TORIONI"" CP01-14 кольцо ч/б d 14 мм";5.0;14.0;;0;гр;22;CP01-1432.jpg;3.00
RP01-1823;"Фурнитура для бюстгальтеров ""TORIONI"" RP01-18 регулятор ленты d 18 мм прозрачный";5.0;18.0;;0;гр;22;RP01-1823.jpg;4.00
CP01-1211;"Фурнитура для бюстгальтеров ""TORIONI"" CP01-12 кольцо d 12 мм СК прозрачный";5.0;12.0;;0;гр;22;CP01-1211.jpg;4.00
CP01-1433;"Фурнитура для бюстгальтеров ""TORIONI"" CP01-14 кольцо d 14 мм прозрачный";5.0;14.0;;0;гр;22;CP01-1433.jpg;4.00
ZB38-22;"Застежки для бюстгальтеров ""BLITZ"" ZB38-22 38 мм";5.0;38.0;;0;гр;13;ZB38-22.jpg;15.00
ZB25-12;"Застежки для бюстгальтеров ""BLITZ"" ZB25-12 цветные 25 мм";5.0;25.0;;0;гр;13;ZB25-12.jpg;9.00
RP01-18 ;"Фурнитура для бюстгальтеров ""BLITZ"" RP01-18 регулятор ленты d 18 мм прозрачный";5.0;18.0;;0;гр;22;RP01-18 .jpg;4.00
HP-11 ;"Фурнитура для бюстгальтеров ""BLITZ"" HP-11 крючки 11 мм";5.0;11.0;;0;гр;22;HP-11 .jpg;4.00
HP-111;"Фурнитура для бюстгальтеров ""BLITZ"" HP-11 крючки ч/б 11 мм
";5.0;11.0;;0;гр;22;HP-111.jpg;4.00
HP-1321;"Фурнитура для бюстгальтеров ""BLITZ"" HP-13 крючки ч/б 13 мм
";5.0;13.0;;0;гр;22;HP-1321.jpg;4.00
HP-1833;"Фурнитура для бюстгальтеров ""BLITZ"" HP-18 крючки 18 мм";5.0;18.0;;0;гр;22;HP-1833.jpg;5.00
HP-181;"Фурнитура для бюстгальтеров ""BLITZ"" HP-18 крючки ч/б 18 мм";5.0;18.0;;0;гр;22;HP-181.jpg;4.00
HP-1143;"Фурнитура для бюстгальтеров ""TORIONI"" HP-11 крючки цветные 11 мм СК ";5.0;11.0;;0;гр;22;HP-1143.jpg;3.00
HP-1386;"Фурнитура для бюстгальтеров ""TORIONI"" HP-13 крючки ч/б 13 мм СК ";5.0;13.0;;0;гр;22;HP-1386.jpg;3.00
HP-1890;"Фурнитура для бюстгальтеров ""TORIONI"" HP-18 крючки 18 мм СК ";5.0;18.0;;0;гр;22;HP-1890.jpg;5.00
HP-1887;"Фурнитура для бюстгальтеров ""TORIONI"" HP-18 крючки ч/б 18 мм";5.0;18.0;;0;гр;22;HP-1887.jpg;4.00
БХД-49-16-15513;Бахрома отделочная ш.5 см;15.0;50.0;;0;гр;24;БХД-49-16-15513.jpg;396.00
БХО-38-2-13565;Бахрома отделочная ш.4 см;15.0;40.0;;0;гр;24;БХО-38-2-13565.jpg;269.00
БХО-39-1-13566;Бахрома отделочная ш.4 см;25.0;40.0;;0;гр;24;БХО-39-1-13566.jpg;264.00
КП-169-1-16128.001;Кружево плетеное ш.7 см;15.0;70.0;;0;гр;24;КП-169-1-16128.001.jpg;786.00
БХО-36-2-13567;Бахрома отделочная ш.4 см;15.0;40.0;;0;гр;24;БХО-36-2-13567.jpg;247.00
БХО-36-2-135672;Бахрома отделочная ш.4 см;25.0;40.0;;0;гр;24;БХО-36-2-135672.jpg;247.00
БХД-32-15-4528;Бахрома ш.2.5 см;15.0;25.0;;0;гр;24;БХД-32-15-4528.jpg;296.00
